path,title
/scp-2231-jp,SCP-2231-JP - 灰より生い
/scp-2232-jp,SCP-2232-JP - ネバーランドにて
/scp-2233-jp,SCP-2233-JP - 可能な限り多くの人々が偲んだ彼
/scp-2234-jp,SCP-2234-JP - 葬れず
/scp-2235-jp,URA-2235 - あの子の苦しみを取り除く唯一にして最善の方法
/scp-2236-jp,SCP-2236-JP - 山(梨)ガール
/scp-2240-jp,SCP-2240-JP - 子どもが大好き、下水おじさん
/scp-2241-jp,SCP-2241-JP - 幸福な人生にいたる賢明なる選択
/scp-2242-jp,SCP-2242-JP - 「ありがとう！」
/scp-2244-jp,SCP-2244-JP - 永遠の14歳
/scp-2246-jp,SCP-2246-JP - 帰還作戦
/scp-2248-jp,SCP-2248-JP - どくさいエレベーター
/scp-2249-jp,SCP-2249-JP - 「以上の理由で貴方の乳首は外宇宙知的生命体の心の拠り所になりました」「は？」過去に我々は同じであった。時を経て我々は色を分かち、腕の数を分かち、そして思想を分かつ。多腕の民は他者よりもより多くの有機を必要とし、それ故に短命の宿命を宿す。多腕の民はそれを良しとせず有機を探し始めたが、やがて長腕の民の中に眠る有機を奪う事を始める。長腕の民は必死に抗うが守り籠る事に長けており、多腕の民は攻め入る事に優れてはいるが攻め続ける事は不得手であった。このままでは先は無いと未来を案じた長腕の民は必死で祈り、助けを求めた。そこに声を聞きし救世主はるか遠くより来たれり。話を聞いた救世主は有機を用いた万物を押し潰せる武具、武具を飛ばす為の機構、周辺の環境を守る為の壁のを、そしてどの様に機構を動かせば武具を操り多腕を退けられるかを導いた。長腕の民はこれにより多腕の民の侵攻を防ぐ術を手に入れたが、唐突に救世主は姿を消す。これにより長腕の民は再度多腕の民の攻勢に耐え忍ぶ時を過ごし続け、されども一時たりとも祈りを捧げ続けた。争いを始めた多腕の民が寿命によって死に絶え始め、残された者がより激しく長腕の民を戦い始めた頃、再び救世主は長腕の民の下へと姿を現わした。長腕の民の話に応える様に失われた武具を造り直し、多腕の民に持ち去られた武具を迎え撃ち、多腕の民の模倣した機構をも打ち砕く。長腕の民は多腕の民の実情を知り、有機の二つの武具の一方を多腕の民へと分け与えた。多腕の民はこの施しに大いに感服し、侵略の取りやめを命じた。今では多腕の民である我々も、長腕の民も和平を結び、色を分かち、腕の数を分かち、されども同じ思想と二つの有機の下に新たな道を歩む。我々の永遠の平和と救世主への万感の感謝の為、この話を永劫に伝えん事を望む。有機に幸あれ。
/scp-2250-jp,SCP-2250-JP - ぼくらはみんな飢えている
/scp-2251-jp,SCP-2251-JP - 良い子のための
/scp-2255-jp,SCP-2255-JP - 善性新生物
/scp-2256-jp,SCP-2256-JP - 死角いマグカップ
/scp-2260-jp,SCP-2260-JP - 歴史的大発見
/scp-2261-jp,SCP-2261-JP - 伝わることなき置き手紙
/scp-2264-jp,SCP-2264-JP - 時よ、止まれ━━しかし、世界は残酷にそれを刻み続ける
/scp-2265-jp,SCP-2265-JP - 施設崩壊Keterモノのはずだった
/scp-2266-jp,SCP-2266-JP - アルノルフィーニ夫妻の間の床の上の犬の像
/scp-2267-jp,SCP-2267-JP - ラクダは楽だ/そんなことはない/追悼ラクダタグ！ウィルソンズ・ワイルドライフ・ソリューションズVSボーリングでない出来事！
/scp-2269-jp,SCP-2269-JP - 家から出した錆
/scp-2270-jp,SCP-2270-JP - 影㣌
/scp-2273-jp,SCP-2273-JP - じやつく
/scp-2277-jp,SCP-2277-JP - 容疑者は『未成年という認識はなかった』と供述しており──
/scp-2280-jp,SCP-2280-JP - 泣きたい時、いつもばあばが
/scp-2282-jp,SCP-2282-JP - お腹の中
/scp-2283-jp,SCP-2283-JP - 次の次
/scp-2287-jp,SCP-2287-JP - 仏花蟷螂
/scp-2288-jp,SCP-2288-JP - 拝啓、秋めく書棚の狭間より
/scp-2290-jp,SCP-2290-JP - 好きなものが床一面を埋め尽くして、なおかつそれがこちらに嬉しそうに向かってきて、その上もっともっといっぱいになって自身の体を埋め尽くしてくれるだなんて、なんて素晴らしいんでしょう！（ただし、少々生っぽいことには目をつぶってください。）
/scp-2292-jp,SCP-2292-JP - Q! Q! CAT!
/scp-2294-jp,SCP-2294-JP - ただあるべきもの
/scp-2296-jp,SCP-2296-JP - クロニック ラヴ
/scp-2298-jp,SCP-2298-JP - 炎渦巻け 世を捻じれ
/scp-2299-jp,SCP-2299-JP - 正常恐怖症
/scp-2300-jp,SCP-2300-JP - 待てをしようが破ろうが、僕は何処へも往けないのだろう
/scp-2301-jp,SCP-2301-JP - 黙れないなら死ねよ隣人
/scp-2302-jp,SCP-2302-JP - 子安地蔵町
/scp-2303-jp,SCP-2303-JP - 名古屋あげちゃう
/scp-2304-jp,SCP-2304-JP - ノアザミが再び咲いた日
/scp-2305-jp,SCP-2305-JP - 空中黄金戦艦マリエンの王冠号
/scp-2308-jp,SCP-2308-JP - むこう淵
/scp-2309-jp,SCP-2309-JP - 大人になれない君のため
/scp-2310-jp,SCP-2310-JP - 無完成
/scp-2311-jp,SCP-2311-JP - 働き方改革
/scp-2312-jp,SCP-2312-JP - 水は流れて子は産まれ
/scp-2313-jp,SCP-2313-JP - 困った時の化物を呼んだ。
/scp-2314-jp,SCP-2314-JP - 良い女を見つけたら…
/scp-2315-jp,SCP-2315-JP - 英Uターン
/scp-2316-jp,SCP-2316-JP - ドリームズ・ゲート・カルト
/scp-2317-jp,SCP-2317-JP - 歩み
/scp-2319-jp,SCP-2319-JP - 禁止
/scp-2320-jp,SCP-2320-JP - 100日毎に死ぬワニ
/scp-2321-jp,SCP-2321-JP - 雨が降るから共に泣こう
/scp-2322-jp,SCP-2322-JP - それは秘密の
/scp-2323-jp,SCP-2323-JP - 喜劇的な悲劇
/scp-2326-jp,SCP-2326-JP - 病、快癒を願う
/scp-2327-jp,SCP-2327-JP - 逃げ場なんて無い
/scp-2330-jp,SCP-2330-JP - 豊尿の女神
/scp-2331-jp,SCP-2331-JP - 愛の前には性別もましてや種族も何もかも些細な壁に過ぎない
/scp-2332-jp,SCP-2332-JP - あさなしさまきたる
/scp-2333-jp,SCP-2333-JP - 減ってはいない
/scp-2334-jp,SCP-2334-JP - 僕は明日の試合でホームランを打つ。だから君も手術が怖くても頑張るんだぞ。僕との約束だ。
/scp-2337-jp,SCP-2337-JP - 最近チーズ食べると必ずお腹壊すんですけどこれってアレルギーか何かなんですかね？
/scp-2338-jp,SCP-2338-JP - お約束の「ブチィッ！」
/scp-2344-jp,SCP-2344-JP - アニマリンガル
/scp-2345-jp,SCP-2345-JP - 犬、犬、犬
/scp-2346-jp,SCP-2346-JP - 廃霊
/scp-2348-jp,SCP-2348-JP - ママのあったか手料理
/scp-2349-jp,SCP-2349-JP - 錆と朔望
/scp-2351-jp,SCP-2351-JP - Virtue's Vengeance
/scp-2354-jp,SCP-2354-JP - 妖怪の親玉 みこし入道
/scp-2355-jp,SCP-2355-JP - 信心深き不審者
/scp-2358-jp,SCP-2358-JP - かわいそう（じゃない）
/scp-2360-jp,SCP-2360-JP - 財団エレベーター部門
/scp-2363-jp,SCP-2363-JP - おゆうぎ会
/scp-2366-jp,SCP-2366-JP - 河童願うに、この種絶やすべし
/scp-2370-jp,SCP-2370-JP - あの気球
/scp-2371-jp,SCP-2371-JP - 䒜ソイタウロス
/scp-2372-jp,SCP-2372-JP - 妊符にんぷの音床おんしょう
/scp-2373-jp,SCP-2373-JP - 跳んでけ
/scp-2374-jp,SCP-2374-JP - カニタコ理髪店
/scp-2377-jp,SCP-2377-JP - 全宇宙コスモが彼にもっと輝けと囁いている
/scp-2380-jp,"SCP-2380-JP - ""それは奴隷の夢に過ぎぬ"""
/scp-2381-jp,SCP-2381-JP - 天命潜入捜査官オルレアンズ・アイボリー
/scp-2384-jp,SCP-2384-JP - ルナ・スカー
/scp-2385-jp,SCP-2385-JP - 試行中の補給経路
/scp-2388-jp,SCP-2388-JP - 落想 - クルサリーダ
/scp-2389-jp,SCP-2389-JP - うしろ
/scp-2394-jp,SCP-2394-JP - 遺書オークションはボロ儲け
/scp-2395-jp,SCP-2395-JP - 赤道を曳くもの
/scp-2397-jp,SCP-2397-JP - アノマラスカリス
/scp-2399-jp,SCP-2399-JP - あんまり人には言えない趣味の夜に
/scp-2400-jp,SCP-2400-JP - 零時を過ぎて
/scp-2401-jp,SCP-2401-JP - 誰が私を見張るのか
/scp-2402-jp,SCP-2402-JP - ∞の谷間
/scp-2403-jp,SCP-2403-JP - 外来種ぶん投げおじさん
/scp-2404-jp,SCP-2404-JP - ドッペル総理 受け継がれる意志
/scp-2408-jp,SCP-2408-JP - 明日、ようやくユキが降る
/scp-2410-jp,SCP-2410-JP - Exit
/scp-2411-jp,SCP-2411-JP - 大光明遍照揚鶏繰換之術式(※遺伝子組み換えでない)
/scp-2412-jp,SCP-2412-JP - 授かりもの(クーリングオフ制度はありません)
/scp-2415-jp,SCP-2415-JP - 生(きていく)ゴミ
/scp-2417-jp,SCP-2417-JP - 蛹として在るもの
/scp-2418-jp,SCP-2418-JP - 劇的ビーバーアフター
/scp-2420-jp,SCP-2420-JP - しあわせうさぎのグラック
/scp-2422-jp,SCP-2422-JP - 言ノ葉九想図
/scp-2423-jp,SCP-2423-JP - 愛するが故に
/scp-2424-jp,SCP-2424-JP - リンカーン・センチュリー
/scp-2426-jp,SCP-2426-JP - その角から飛び出してきてくれないか
/scp-2429-jp,SCP-2429-JP - 河豚フグは喰ひたし
/scp-2430-jp,SCP-2430-JP - ローズマリーに追憶を
/scp-2433-jp,SCP-2433-JP - 冤罪符
/scp-2434-jp,SCP-2434-JP - やかん
/scp-2435-jp,SCP-2435-JP - Another One Rides The Hearse !
/scp-2438-jp,SCP-2438-JP - カイコ
/scp-2440-jp,SCP-2440-JP - 慈悲の皿、無慈悲の糧
/scp-2441-jp,SCP-2441-JP - 御神体、臭う。
/scp-2442-jp,SCP-2442-JP - ウィアーザワーン
/scp-2443-jp,SCP-2443-JP - 喰らい尽くされた過去
/scp-2444-jp,SCP-2444-JP - えとりえとられ
/scp-2449-jp,SCP-2449-JP - Salt・Catechin・Protect
/scp-2450-jp,SCP-2450-JP - さあ、空を見上げて。
/scp-2451-jp,SCP-2451-JP - お役誤免の間違い電話
/scp-2453-jp,SCP-2453-JP - ████第3工場
/scp-2454-jp,SCP-2454-JP - 極限食
/scp-2455-jp,[スロット割り当て無し] - 私を殺すもの
/scp-2456-jp,SCP-2456-JP - 何の因果で形式部門とシェルドン・カッツは合同プロジェクトでオナホールを作るに至ったか
/scp-2457-jp,SCP-2457-JP - 独り立ち
/scp-2459-jp,SCP-2459-JP - きっとそこは地獄に繋がる暖かい場所
/scp-2460-jp,SCP-2460-JP - 蒼い夜
/scp-2462-jp,SCP-2462-JP - 寒いから私はここにいる
/scp-2466-jp,SCP-2466-JP - 想いよ届け、ぶちぬくほどに
/scp-2468-jp,SCP-2468-JP - うたかた
/scp-2472-jp,SCP-2472-JP - Nyankoderogaニャンコデロガ
/scp-2473-jp,SCP-2473-JP - 猫探してます
/scp-2474-jp,SCP-2474-JP - 遥か彼方、ずっと遠くへ。
/scp-2475-jp,SCP-2475-JP - トリッカーの化猫
/scp-2476-jp,SCP-2476-JP - 猫.exe(改変禁止)
/scp-2477-jp,SCP-2477-JP - 和解せよ
/scp-2478-jp,SCP-2478-JP - シュレディンガーの猫のパーフェクト量子力学教室
/scp-2480-jp,SCP-2480-JP - 世界樹
/scp-2484-jp,SCP-2484-JP - 光帝品目第六号:傷丹匣
/scp-2488-jp,SCP-2488-JP - ズヅマリ
/scp-2489-jp,SCP-2489-JP - 超磁空合体 マグネカイザー
/scp-2491-jp,SCP-2491-JP - 貧者の歌
/scp-2493-jp,SCP-2493-JP - 破顔
/scp-2496-jp,SCP-2496-JP - 多神教
/scp-2498-jp,SCP-2498-JP - 心霊スポットぶち壊しサークル新歓😜
/scp-2499-jp,SCP-2499-JP - 産声を聞かせて
/scp-2500-jp,SCP-2500-JP - ライズ
/scp-2501-jp,SCP-2501-JP - 廻り舞台
/scp-2502-jp,SCP-2502-JP - 残夜
/scp-2503-jp,SCP-2503-JP - 絶対零度を待つ者
/scp-2504-jp,SCP-2504-JP - 冬ごもり
/scp-2505-jp,SCP-2505-JP - 処理済鶉
/scp-2506-jp,SCP-2506-JP - 必勝のロシアンルーレット・ドリーム
/scp-2507-jp,SCP-2507-JP - おどかしオバケ
/scp-2510-jp,SCP-2510-JP - やりかけの仕事
/scp-2511-jp,SCP-2511-JP - 湖畔のブラックウィドウ
/scp-2512-jp,SCP-2512-JP - P. for You
/scp-2513-jp,SCP-2513-JP - せめて、財団らしく
/scp-2515-jp,SCP-2515-JP - 襲来 アンデッド・人食いチキン男！
/scp-2516-jp,SCP-2516-JP - Multiply_Drum_Loop_124.wav
/scp-2517-jp,SCP-2517-JP - 第五モドキの非異常宗教
/scp-2518-jp,SCP-2518-JP - 北岳に来ただけなのに
/scp-2519-jp,SCP-2519-JP - ゴーストナイト
/scp-2520-jp,SCP-2520-JP - 玖虞攣くぐつれ
/scp-2521-jp,SCP-2521-JP - 己見ル病
/scp-2522-jp,SCP-2522-JP - 全てに橋は架かる
/scp-2524-jp,SCP-2524-JP - 神憑り的超自然シチュー召喚技法
/scp-2525-jp,SCP-2525-JP - こちら多元宇宙超次元電話局
/scp-2529-jp,SCP-2529-JP - 向性教育
/scp-2530-jp,SCP-2530-JP - 食卓
/scp-2533-jp,SCP-2533-JP - コスモス
/scp-2535-jp,SCP-2535-JP - 全ての犬が天国に行く訳ではない(中にはどこか別な場所でご主人と一緒にいることを選ぶ者もいるだろう)
/scp-2536-jp,SCP-2536-JP - タバコと滋賀はお好きですか?
/scp-2540-jp,SCP-2540-JP - 憧景
/scp-2542-jp,SCP-2542-JP - みたらしぬえめぐり
/scp-2544-jp,SCP-2544-JP - 中途半袖
/scp-2546-jp,SCP-2546-JP - マジカルプランジャー、あるいは単なる愛の奇跡
/scp-2550-jp,SCP-2550-JP - 赤化ルベド
/scp-2551-jp,SCP-2551-JP - シューティングサファイア ～全てを造り直そう、光満ちる世界へ！～
/scp-2552-jp,SCP-2552-JP - 退職希望
/scp-2555-jp,SCP-2555-JPは存在しないファイルです。
/scp-2556-jp,SCP-2556-JP - 今、あなたが設計した収容室にいるの。
/scp-2557-jp,SCP-2557-JP - 外次元物品具現収集倉庫
/scp-2560-jp,SCP-2560-JP - 車窓の先に手は届かない
/scp-2562-jp,SCP-2562-JP - お祈られ
/scp-2565-jp,SCP-2565-JP - 魚食の置物
/scp-2566-jp,SCP-2566-JP - RETURN PARADOX
/scp-2569-jp,SCP-2569-JP - 生活
/scp-2570-jp,SCP-2570-JP - 昆虫すごいぜ
/scp-2571-jp,SCP-2571-JP - 先端から溢れ出るロマン
/scp-2575-jp,SCP-2575-JP - 居らぬ死ぬ犬要らぬ
/scp-2577-jp,SCP-2577-JP - 猫も杓子も「ニャン」と鳴く
